"SECONDS";"PID";"VALUE";"UNITS"
"45806.358968";"Kraftstoffkosten";"1.93109250401821";"€"
"45806.358968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45806.358968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"1.90977780864916";"kW"
"45806.358968";"Motordrehzahl";"752";"rpm"
"45806.358968";"verbrauchte Kraftstoffmenge";"1.45194925114151";"L"
"45806.358968";"verbrauchte Kraftstoffmenge (gesamt)";"3.91523268356533";"L"
"45806.551968";"Abs. Drosselklappenstellung";"5.09803921568627";"%"
"45806.551968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45806.774968";"Absolutdruck Einlasskanal";"31";"kPa"
"45806.774968";"Berechneter Boost";"-0.70325";"bar"
"45807.234968";"Durchschnittsgeschwindigkeit";"64.9909266494082";"km/h"
"45807.234968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45807.234968";"Geschwindigkeit";"0";"km/h"
"45807.234968";"zurückgelegte Strecke";"20.5620757413056";"km"
"45807.234968";"zurückgelegte Strecke (gesamt)";"59.1442071495834";"km"
"45807.424968";"Berechneter Kraftstoffmengenfluss";"0.901198053929025";"L/h"
"45807.424968";"Durchschnittsverbrauch";"7.0625950649301";"L/100km"
"45807.424968";"Durchschnittsverbrauch (gesamt)";"6.62025880078779";"L/100km"
"45807.424968";"Kraftstoffkosten";"1.93144747491501";"€"
"45807.424968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45807.424968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"1.90723821049936";"kW"
"45807.424968";"Motordrehzahl";"751";"rpm"
"45807.424968";"verbrauchte Kraftstoffmenge";"1.45221614655264";"L"
"45807.424968";"verbrauchte Kraftstoffmenge (gesamt)";"3.91549957897646";"L"
"45807.662968";"Abs. Drosselklappenstellung";"5.09803921568627";"%"
"45807.662968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45807.903968";"Absolutdruck Einlasskanal";"31";"kPa"
"45807.903968";"Berechneter Boost";"-0.70325";"bar"
"45808.298968";"Kühlmitteltemperatur";"92";"℃"
"45808.527968";"Durchschnittsgeschwindigkeit";"64.9172298722934";"km/h"
"45808.527968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45808.527968";"Geschwindigkeit";"0";"km/h"
"45808.527968";"zurückgelegte Strecke";"20.5620757413056";"km"
"45808.527968";"zurückgelegte Strecke (gesamt)";"59.1442071495834";"km"
"45808.765968";"Berechneter Kraftstoffmengenfluss";"0.892798072068169";"L/h"
"45808.765968";"Durchschnittsverbrauch";"7.06421300255558";"L/100km"
"45808.765968";"Durchschnittsverbrauch (gesamt)";"6.62082129300137";"L/100km"
"45808.765968";"Kraftstoffkosten";"1.93188994138981";"€"
"45808.765968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45808.765968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"1.88946102345076";"kW"
"45808.765968";"Motordrehzahl";"744";"rpm"
"45808.765968";"verbrauchte Kraftstoffmenge";"1.45254882811264";"L"
"45808.765968";"verbrauchte Kraftstoffmenge (gesamt)";"3.91583226053646";"L"
"45808.955968";"Abs. Drosselklappenstellung";"5.09803921568627";"%"
"45808.955968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45809.191968";"Absolutdruck Einlasskanal";"31";"kPa"
"45809.191968";"Berechneter Boost";"-0.70325";"bar"
"45809.649968";"Durchschnittsgeschwindigkeit";"64.8533988666015";"km/h"
"45809.649968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45809.649968";"Geschwindigkeit";"0";"km/h"
"45809.649968";"zurückgelegte Strecke";"20.5620757413056";"km"
"45809.649968";"zurückgelegte Strecke (gesamt)";"59.1442071495834";"km"
"45809.849968";"Berechneter Kraftstoffmengenfluss";"0.898798059111638";"L/h"
"45809.849968";"Durchschnittsverbrauch";"7.06552954334163";"L/100km"
"45809.849968";"Durchschnittsverbrauch (gesamt)";"6.62127900158627";"L/100km"
"45809.849968";"Kraftstoffkosten";"1.93224998318088";"€"
"45809.849968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45809.849968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"1.90215901419976";"kW"
"45809.849968";"Motordrehzahl";"749";"rpm"
"45809.849968";"verbrauchte Kraftstoffmenge";"1.45281953622623";"L"
"45809.849968";"verbrauchte Kraftstoffmenge (gesamt)";"3.91610296865005";"L"
"45810.104968";"Abs. Drosselklappenstellung";"4.70588235294118";"%"
"45810.104968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45810.354968";"Absolutdruck Einlasskanal";"31";"kPa"
"45810.354968";"Berechneter Boost";"-0.70325";"bar"
"45810.765968";"Kühlmitteltemperatur";"92";"℃"
"45811.020968";"Durchschnittsgeschwindigkeit";"64.7756399193812";"km/h"
"45811.020968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45811.020968";"Geschwindigkeit";"0";"km/h"
"45811.020968";"zurückgelegte Strecke";"20.5620757413056";"km"
"45811.020968";"zurückgelegte Strecke (gesamt)";"59.1442071495834";"km"
"45811.218968";"Berechneter Kraftstoffmengenfluss";"0.89639806429425";"L/h"
"45811.218968";"Durchschnittsverbrauch";"7.06718624974847";"L/100km"
"45811.218968";"Durchschnittsverbrauch (gesamt)";"6.62185497215482";"L/100km"
"45811.218968";"Kraftstoffkosten";"1.93270305197171";"€"
"45811.218968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45811.218968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"1.89707981790016";"kW"
"45811.218968";"Motordrehzahl";"747";"rpm"
"45811.218968";"verbrauchte Kraftstoffmenge";"1.45316018945241";"L"
"45811.218968";"verbrauchte Kraftstoffmenge (gesamt)";"3.91644362187623";"L"
"45811.418968";"Abs. Drosselklappenstellung";"5.09803921568627";"%"
"45811.418968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45811.703968";"Absolutdruck Einlasskanal";"31";"kPa"
"45811.703968";"Berechneter Boost";"-0.70325";"bar"
"45812.184968";"Durchschnittsgeschwindigkeit";"64.7097232717479";"km/h"
"45812.184968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45812.184968";"Geschwindigkeit";"0";"km/h"
"45812.184968";"zurückgelegte Strecke";"20.5620757413056";"km"
"45812.184968";"zurückgelegte Strecke (gesamt)";"59.1442071495834";"km"
"45812.369968";"Berechneter Kraftstoffmengenfluss";"0.89639806429425";"L/h"
"45812.369968";"Durchschnittsverbrauch";"7.06858042229535";"L/100km"
"45812.369968";"Durchschnittsverbrauch (gesamt)";"6.62233967019859";"L/100km"
"45812.369968";"Kraftstoffkosten";"1.93308432415573";"€"
"45812.369968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45812.369968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"1.89707981790016";"kW"
"45812.369968";"Motordrehzahl";"747";"rpm"
"45812.369968";"verbrauchte Kraftstoffmenge";"1.45344686026747";"L"
"45812.369968";"verbrauchte Kraftstoffmenge (gesamt)";"3.91673029269129";"L"
"45812.620968";"Abs. Drosselklappenstellung";"4.70588235294118";"%"
"45812.620968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45812.807968";"Absolutdruck Einlasskanal";"44";"kPa"
"45812.807968";"Berechneter Boost";"-0.57325";"bar"
"45813.254968";"Kühlmitteltemperatur";"92";"℃"
"45813.509968";"Durchschnittsgeschwindigkeit";"64.6348490943645";"km/h"
"45813.509968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45813.509968";"Geschwindigkeit";"0";"km/h"
"45813.509968";"zurückgelegte Strecke";"20.5620757413056";"km"
"45813.509968";"zurückgelegte Strecke (gesamt)";"59.1442071495834";"km"
"45813.725968";"Berechneter Kraftstoffmengenfluss";"3.28478553347513";"L/h"
"45813.725968";"Durchschnittsverbrauch";"7.07459734789606";"L/100km"
"45813.725968";"Durchschnittsverbrauch (gesamt)";"6.62443151462248";"L/100km"
"45813.725968";"Kraftstoffkosten";"1.93472980653882";"€"
"45813.725968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45813.725968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"6.95171106442789";"kW"
"45813.725968";"Motordrehzahl";"1800";"rpm"
"45813.725968";"verbrauchte Kraftstoffmenge";"1.45468406506678";"L"
"45813.725968";"verbrauchte Kraftstoffmenge (gesamt)";"3.9179674974906";"L"
"45813.924968";"Abs. Drosselklappenstellung";"9.41176470588235";"%"
"45813.924968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45814.157968";"Absolutdruck Einlasskanal";"43";"kPa"
"45814.157968";"Berechneter Boost";"-0.58325";"bar"
"45814.575968";"Berechneter momentaner Kraftstoffverbrauch";"109.492851115838";"L/100km"
"45814.575968";"Durchschnittsgeschwindigkeit";"64.5775151128258";"km/h"
"45814.575968";"Fahrzeugbeschleunigung";"0.169170635680453";"m_sec2"
"45814.575968";"Geschwindigkeit";"3";"km/h"
"45814.575968";"zurückgelegte Strecke";"20.5629643529722";"km"
"45814.575968";"zurückgelegte Strecke (gesamt)";"59.14509576125";"km"
"45814.790968";"Berechneter Kraftstoffmengenfluss";"2.04913382389401";"L/h"
"45814.790968";"Durchschnittsverbrauch";"7.07724008797439";"L/100km"
"45814.790968";"Durchschnittsverbrauch (gesamt)";"6.62535707898131";"L/100km"
"45814.790968";"Kraftstoffkosten";"1.9355361740977";"€"
"45814.790968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45814.790968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"4.3366564212145";"kW"
"45814.790968";"Motordrehzahl";"1149";"rpm"
"45814.790968";"verbrauchte Kraftstoffmenge";"1.45529035646443";"L"
"45814.790968";"verbrauchte Kraftstoffmenge (gesamt)";"3.91857378888825";"L"
"45815.043968";"Abs. Drosselklappenstellung";"9.41176470588235";"%"
"45815.043968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45815.225968";"Absolutdruck Einlasskanal";"47";"kPa"
"45815.225968";"Berechneter Boost";"-0.54325";"bar"
"45815.627968";"Durchschnittsgeschwindigkeit (GPS)";"61.1617048232783";"km/h"
"45815.627968";"Geschwindigkeit (GPS)";"6.00916056632996";"km/h"
"45815.653968";"Durchschnittsgeschwindigkeit (GPS)";"61.1604673188117";"km/h"
"45815.653968";"Geschwindigkeit (GPS)";"6.00916056632996";"km/h"
"45815.655968";"Kühlmitteltemperatur";"92";"℃"
"45815.904968";"Berechneter momentaner Kraftstoffverbrauch";"20.4913382389401";"L/100km"
"45815.904968";"Durchschnittsgeschwindigkeit";"64.5143305095156";"km/h"
"45815.904968";"Fahrzeugbeschleunigung";"0.568723902539741";"m_sec2"
"45815.904968";"Geschwindigkeit";"10";"km/h"
"45815.904968";"zurückgelegte Strecke";"20.5666550251945";"km"
"45815.904968";"zurückgelegte Strecke (gesamt)";"59.1487864334723";"km"
"45816.096968";"Berechneter Kraftstoffmengenfluss";"2.01947951005014";"L/h"
"45816.096968";"Durchschnittsverbrauch";"7.07953268078027";"L/100km"
"45816.096968";"Durchschnittsverbrauch (gesamt)";"6.62618243348754";"L/100km"
"45816.096968";"Kraftstoffkosten";"1.93651067492313";"€"
"45816.096968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45816.096968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"4.27389791854953";"kW"
"45816.096968";"Motordrehzahl";"1036";"rpm"
"45816.096968";"verbrauchte Kraftstoffmenge";"1.45602306385198";"L"
"45816.096968";"verbrauchte Kraftstoffmenge (gesamt)";"3.9193064962758";"L"
"45816.292968";"Abs. Drosselklappenstellung";"6.27450980392157";"%"
"45816.292968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45816.550968";"Durchschnittsgeschwindigkeit (GPS)";"61.1205188329531";"km/h"
"45816.550968";"Geschwindigkeit (GPS)";"8.77602052688599";"km/h"
"45816.552968";"Durchschnittsgeschwindigkeit (GPS)";"61.1203896751141";"km/h"
"45816.552968";"Geschwindigkeit (GPS)";"8.77602052688599";"km/h"
"45816.565968";"Absolutdruck Einlasskanal";"29";"kPa"
"45816.565968";"Berechneter Boost";"-0.72325";"bar"
"45816.944968";"Berechneter momentaner Kraftstoffverbrauch";"18.3589046368194";"L/100km"
"45816.944968";"Durchschnittsgeschwindigkeit";"64.465879657047";"km/h"
"45816.944968";"Fahrzeugbeschleunigung";"0.641893943981094";"m_sec2"
"45816.944968";"Geschwindigkeit";"11";"km/h"
"45816.944968";"zurückgelegte Strecke";"20.56983281275";"km"
"45816.944968";"zurückgelegte Strecke (gesamt)";"59.1519642210278";"km"
"45817.157968";"Berechneter Kraftstoffmengenfluss";"0.921636719470648";"L/h"
"45817.157968";"Durchschnittsverbrauch";"7.07975871268036";"L/100km"
"45817.157968";"Durchschnittsverbrauch (gesamt)";"6.626285390156";"L/100km"
"45817.157968";"Kraftstoffkosten";"1.93687172589012";"€"
"45817.157968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45817.157968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"1.95049330156691";"kW"
"45817.157968";"Motordrehzahl";"821";"rpm"
"45817.157968";"verbrauchte Kraftstoffmenge";"1.45629453074445";"L"
"45817.157968";"verbrauchte Kraftstoffmenge (gesamt)";"3.91957796316827";"L"
"45817.430968";"Abs. Drosselklappenstellung";"5.88235294117647";"%"
"45817.430968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45817.531968";"Durchschnittsgeschwindigkeit (GPS)";"61.078290407623";"km/h"
"45817.531968";"Geschwindigkeit (GPS)";"10.5389099121094";"km/h"
"45817.534968";"Durchschnittsgeschwindigkeit (GPS)";"61.0781653782818";"km/h"
"45817.534968";"Geschwindigkeit (GPS)";"10.5389099121094";"km/h"
"45817.633968";"Absolutdruck Einlasskanal";"30";"kPa"
"45817.633968";"Berechneter Boost";"-0.71325";"bar"
"45818.061968";"Kühlmitteltemperatur";"92";"℃"
"45818.311968";"Berechneter momentaner Kraftstoffverbrauch";"7.68030599558874";"L/100km"
"45818.311968";"Durchschnittsgeschwindigkeit";"64.4034849700627";"km/h"
"45818.311968";"Fahrzeugbeschleunigung";"0.69404905337435";"m_sec2"
"45818.311968";"Geschwindigkeit";"12";"km/h"
"45818.311968";"zurückgelegte Strecke";"20.5743917724167";"km"
"45818.311968";"zurückgelegte Strecke (gesamt)";"59.1565231806945";"km"
"45818.544968";"Durchschnittsgeschwindigkeit (GPS)";"61.0355493556515";"km/h"
"45818.544968";"Geschwindigkeit (GPS)";"11.4001247406006";"km/h"
"45818.549968";"Berechneter Kraftstoffmengenfluss";"0.857030407370329";"L/h"
"45818.549968";"Durchschnittsverbrauch";"7.07980132061262";"L/100km"
"45818.549968";"Durchschnittsverbrauch (gesamt)";"6.62633515641541";"L/100km"
"45818.549968";"Kraftstoffkosten";"1.93731266034739";"€"
"45818.549968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45818.549968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"1.81376461408255";"kW"
"45818.549968";"Motordrehzahl";"738";"rpm"
"45818.549968";"verbrauchte Kraftstoffmenge";"1.45662606041157";"L"
"45818.549968";"verbrauchte Kraftstoffmenge (gesamt)";"3.91990949283539";"L"
"45818.556968";"Durchschnittsgeschwindigkeit (GPS)";"61.0350714262816";"km/h"
"45818.556968";"Geschwindigkeit (GPS)";"11.4001247406006";"km/h"
"45818.905968";"Abs. Drosselklappenstellung";"5.88235294117647";"%"
"45818.905968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45819.242968";"Absolutdruck Einlasskanal";"33";"kPa"
"45819.242968";"Berechneter Boost";"-0.68325";"bar"
"45819.347968";"Durchschnittsgeschwindigkeit (GPS)";"60.9940895582342";"km/h"
"45819.347968";"Geschwindigkeit (GPS)";"0";"km/h"
"45819.351968";"Durchschnittsgeschwindigkeit (GPS)";"60.993875630555";"km/h"
"45819.351968";"Geschwindigkeit (GPS)";"0";"km/h"
"45819.631968";"Durchschnittsgeschwindigkeit (GPS)";"60.9821405974219";"km/h"
"45819.631968";"Geschwindigkeit (GPS)";"11.5776440620422";"km/h"
"45819.634968";"Durchschnittsgeschwindigkeit (GPS)";"60.9819959535397";"km/h"
"45819.634968";"Geschwindigkeit (GPS)";"11.5776440620422";"km/h"
"45819.820968";"Berechneter momentaner Kraftstoffverbrauch";"7.79118552154844";"L/100km"
"45819.820968";"Durchschnittsgeschwindigkeit";"64.3335407012126";"km/h"
"45819.820968";"Geschwindigkeit";"11";"km/h"
"45819.820968";"zurückgelegte Strecke";"20.5790003061389";"km"
"45819.820968";"zurückgelegte Strecke (gesamt)";"59.1611317144167";"km"
"45820.007968";"Berechneter Kraftstoffmengenfluss";"0.956785030667227";"L/h"
"45820.007968";"Durchschnittsverbrauch";"7.08009799268432";"L/100km"
"45820.007968";"Durchschnittsverbrauch (gesamt)";"6.6264736769022";"L/100km"
"45820.007968";"Kraftstoffkosten";"1.93782780549396";"€"
"45820.007968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45820.007968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"2.02487895059974";"kW"
"45820.007968";"Motordrehzahl";"749";"rpm"
"45820.007968";"verbrauchte Kraftstoffmenge";"1.45701338758944";"L"
"45820.007968";"verbrauchte Kraftstoffmenge (gesamt)";"3.92029682001326";"L"
"45820.199968";"Abs. Drosselklappenstellung";"5.88235294117647";"%"
"45820.199968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45820.387968";"Absolutdruck Einlasskanal";"33";"kPa"
"45820.387968";"Berechneter Boost";"-0.68325";"bar"
"45820.580968";"Durchschnittsgeschwindigkeit (GPS)";"60.9425995716744";"km/h"
"45820.580968";"Geschwindigkeit (GPS)";"11.8766721725464";"km/h"
"45820.592968";"Durchschnittsgeschwindigkeit (GPS)";"60.9421206607361";"km/h"
"45820.592968";"Geschwindigkeit (GPS)";"11.8766721725464";"km/h"
"45820.824968";"Kühlmitteltemperatur";"91";"℃"
"45821.027968";"Berechneter momentaner Kraftstoffverbrauch";"9.56785030667227";"L/100km"
"45821.027968";"Durchschnittsgeschwindigkeit";"64.2766296498043";"km/h"
"45821.027968";"Geschwindigkeit";"10";"km/h"
"45821.027968";"zurückgelegte Strecke";"20.5823543739167";"km"
"45821.027968";"zurückgelegte Strecke (gesamt)";"59.1644857821945";"km"
"45821.354968";"Berechneter Kraftstoffmengenfluss";"0.963172113648984";"L/h"
"45821.354968";"Durchschnittsverbrauch";"7.08069595422798";"L/100km"
"45821.354968";"Durchschnittsverbrauch (gesamt)";"6.62670741413344";"L/100km"
"45821.354968";"Kraftstoffkosten";"1.93830733147358";"€"
"45821.354968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45821.354968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"2.03839616655835";"kW"
"45821.354968";"Motordrehzahl";"754";"rpm"
"45821.354968";"verbrauchte Kraftstoffmenge";"1.45737393343878";"L"
"45821.354968";"verbrauchte Kraftstoffmenge (gesamt)";"3.9206573658626";"L"
"45821.556968";"Abs. Drosselklappenstellung";"5.88235294117647";"%"
"45821.556968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45821.591968";"Durchschnittsgeschwindigkeit (GPS)";"60.8999878489208";"km/h"
"45821.591968";"Geschwindigkeit (GPS)";"11.1595790863037";"km/h"
"45821.619968";"Durchschnittsgeschwindigkeit (GPS)";"60.8988046461875";"km/h"
"45821.619968";"Geschwindigkeit (GPS)";"11.1595790863037";"km/h"
"45821.766968";"Absolutdruck Einlasskanal";"33";"kPa"
"45821.766968";"Berechneter Boost";"-0.68325";"bar"
"45822.308968";"Berechneter momentaner Kraftstoffverbrauch";"12.0396514206123";"L/100km"
"45822.308968";"Durchschnittsgeschwindigkeit";"64.2141558599473";"km/h"
"45822.308968";"Fahrzeugbeschleunigung";"-0.155343133968938";"m_sec2"
"45822.308968";"Geschwindigkeit";"8";"km/h"
"45822.308968";"zurückgelegte Strecke";"20.5852013434722";"km"
"45822.308968";"zurückgelegte Strecke (gesamt)";"59.16733275175";"km"
"45822.517968";"Berechneter Kraftstoffmengenfluss";"0.94145603151101";"L/h"
"45822.517968";"Durchschnittsverbrauch";"7.08119436213095";"L/100km"
"45822.517968";"Durchschnittsverbrauch (gesamt)";"6.62690266239035";"L/100km"
"45822.517968";"Kraftstoffkosten";"1.93871189556646";"€"
"45822.517968";"Kraftstoffkosten (gesamt)";"5.15";"€"
"45822.517968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"1.99243763229908";"kW"
"45822.517968";"Motordrehzahl";"737";"rpm"
"45822.517968";"verbrauchte Kraftstoffmenge";"1.45767811696726";"L"
"45822.517968";"verbrauchte Kraftstoffmenge (gesamt)";"3.92096154939108";"L"
"45822.574968";"Durchschnittsgeschwindigkeit (GPS)";"60.8574829453135";"km/h"
"45822.574968";"Geschwindigkeit (GPS)";"9.78701934814453";"km/h"
"45822.583968";"Durchschnittsgeschwindigkeit (GPS)";"60.85707964008";"km/h"
"45822.583968";"Geschwindigkeit (GPS)";"9.78701934814453";"km/h"
"45822.725968";"Abs. Drosselklappenstellung";"5.88235294117647";"%"
"45822.725968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
